method,accuracy,f1_score,prauc,roc,aps,precision,recall,elapsed
mrf_rf,0.7339449541284404,0.7238095238095238,0.8157098230200789,0.8291925465838508,0.8175833936449586,0.6440677966101694,0.8260869565217391,13.625165939331055
xgb,0.7064220183486238,0.6444444444444444,0.7850054839719998,0.8095238095238095,0.7873828282340538,0.6590909090909091,0.6304347826086957,0.03814196586608887
rf,0.6972477064220184,0.6526315789473685,0.7777724167847815,0.7936507936507936,0.78022114333978,0.6326530612244898,0.6739130434782609,0.7237422466278076
xt,0.6605504587155964,0.6185567010309279,0.747774217474377,0.7853692201518289,0.7507525563117255,0.5882352941176471,0.6521739130434783,0.17490744590759277
ivf_rf,0.6788990825688074,0.6391752577319587,0.7798344050791223,0.7943409247757074,0.7822548897893323,0.6078431372549019,0.6739130434782609,3.4516079425811768
swf_rf,0.7064220183486238,0.6595744680851064,0.7787461229848056,0.7943409247757074,0.7811815048634022,0.6458333333333334,0.6739130434782609,0.8779609203338623
owf_rf,0.7064220183486238,0.6595744680851064,0.7789941487859786,0.7946859903381643,0.781428139597338,0.6458333333333334,0.6739130434782609,0.9848196506500244
mrf_rf,0.6972477064220184,0.6526315789473685,0.7777724167847815,0.7936507936507936,0.78022114333978,0.6326530612244898,0.6739130434782609,12.998648643493652
xgb,0.7339449541284404,0.6233766233766235,0.7973808897638489,0.7991718426501035,0.7994058694298566,0.7741935483870968,0.5217391304347826,0.04528927803039551
rf,0.6238532110091743,0.5591397849462365,0.6608609493361656,0.6815044858523119,0.6645778045944151,0.5531914893617021,0.5652173913043478,0.2738475799560547
xt,0.7247706422018348,0.6590909090909092,0.7489563965440557,0.7487922705314008,0.7515308844735055,0.6904761904761905,0.6304347826086957,0.3588888645172119
ivf_rf,0.6146788990825688,0.5333333333333332,0.6527364784049673,0.6639061421670116,0.6563885818767251,0.5454545454545454,0.5217391304347826,1.3309342861175537
swf_rf,0.6422018348623854,0.5714285714285713,0.6591152309237399,0.6808143547273983,0.6628892348839477,0.5777777777777777,0.5652173913043478,0.35575366020202637
owf_rf,0.6330275229357798,0.5652173913043478,0.660232551055676,0.6815044858523119,0.663992516376008,0.5652173913043478,0.5652173913043478,0.375255823135376
