method,accuracy,f1_score,prauc,roc,aps,precision,recall,elapsed
owf_rf,0.795,0.5461254612546125,0.5404698113228147,0.7731996618003567,0.540823232148308,0.5350686912509038,0.557648831951771,2.146068811416626
mrf_rf,0.797,0.5472118959107807,0.5433257306617612,0.7746216742236945,0.5436858297483007,0.5399853264856933,0.5546345139412208,22.192941427230835
xgb,0.8133333333333334,0.4166666666666667,0.5461182775291343,0.7772046151382559,0.5464053171314516,0.6745362563237775,0.30143180105501133,0.08768653869628906
rf,0.7888333333333334,0.544080604534005,0.5556109753837783,0.7812155351873894,0.5558464698958808,0.5206611570247934,0.5697061039939714,1.4846243858337402
xt,0.7835,0.5359056806002145,0.5310609416747392,0.7705467329756424,0.5314558859430581,0.5095108695652174,0.5651846269781462,0.2398521900177002
ivf_rf,0.7888333333333334,0.544080604534005,0.5557098711429138,0.7812427885441079,0.5559450364259072,0.5206611570247934,0.5697061039939714,9.893468379974365
swf_rf,0.7888333333333334,0.544080604534005,0.5556149391817667,0.7812185991742395,0.5558505070715247,0.5206611570247934,0.5697061039939714,2.8894243240356445
owf_rf,0.7888333333333334,0.544080604534005,0.5556241829437834,0.7812153739249237,0.5558596696446445,0.5206611570247934,0.5697061039939714,2.3894577026367188
mrf_rf,0.7891666666666667,0.5431563741422897,0.5559514421912317,0.7813359982493346,0.5561895981452115,0.521497919556172,0.5666917859834213,22.245867013931274
xgb,0.8208333333333333,0.4727807748896518,0.5627099045902052,0.7833240419275961,0.562955732962361,0.6769662921348315,0.3632253202712886,0.05472159385681152
rf,0.7928333333333333,0.5498007968127491,0.5647303641718489,0.7913079853464022,0.5650171176883252,0.5292887029288703,0.5719668425018839,1.476231336593628
xt,0.785,0.5460942997888811,0.5488831574935235,0.7761193993747207,0.549143407227746,0.5122112211221123,0.584777694046722,0.2438032627105713
ivf_rf,0.793,0.5503258508327298,0.5647317295085652,0.7912813770395468,0.5650182036869712,0.5296167247386759,0.5727204220045214,9.688664436340332
swf_rf,0.7928333333333333,0.5498007968127491,0.5647663372179059,0.791310565545855,0.5650527453702406,0.5292887029288703,0.5719668425018839,2.658475875854492
owf_rf,0.7928333333333333,0.5498007968127491,0.5647436156909874,0.7913054051469496,0.5650300642305848,0.5292887029288703,0.5719668425018839,2.2035036087036133
mrf_rf,0.794,0.5505454545454546,0.5617123252784206,0.7898908107970382,0.5620099803100089,0.5319747013352073,0.5704596834966089,22.11381244659424
xgb,0.8111666666666667,0.33703920421299005,0.5717249612275943,0.7811499013638127,0.5702308028519523,0.7539267015706806,0.21703089675960813,0.023766517639160156
rf,0.8031666666666667,0.5710134398837632,0.5841273550898085,0.7996817001450233,0.5844251275622653,0.5511921458625526,0.5923134890730972,1.6467499732971191
xt,0.789,0.5472103004291845,0.5658938476662284,0.7869966333235017,0.566185159206315,0.5207624234172906,0.5764883195177091,0.31646037101745605
ivf_rf,0.8031666666666667,0.5710134398837632,0.5842064928714406,0.7997036318403707,0.5845036228336797,0.5511921458625526,0.5923134890730972,10.930653810501099
swf_rf,0.803,0.5708061002178649,0.5841026670372775,0.7996955687170814,0.5844005306793011,0.5508058864751226,0.5923134890730972,2.9797303676605225
owf_rf,0.803,0.5708061002178649,0.5841023173249469,0.7997029867905076,0.5844002119075117,0.5508058864751226,0.5923134890730972,2.2981011867523193
mrf_rf,0.8033333333333333,0.5690284879474068,0.5855270887248488,0.7982243712416774,0.585797861521106,0.5520907158043941,0.5870384325546345,23.96382427215576
xgb,0.7788333333333334,0.0,0.534101808936677,0.7655437262369679,0.5173153931489853,0.0,0.0,0.062448978424072266
rf,0.7768333333333334,0.5286870820133757,0.5340232844965789,0.7723016717596041,0.5344231941936827,0.4960369881109643,0.5659382064807837,0.7162859439849854
xt,0.7743333333333333,0.5295343988881168,0.5243868491885304,0.7702737156210596,0.5247446984739687,0.4912959381044487,0.5742275810097965,0.6649301052093506
ivf_rf,0.7768333333333334,0.5290186422792824,0.534046828735873,0.7723887534911309,0.5344500481155515,0.49604221635883905,0.5666917859834213,4.490913152694702
