method,accuracy,f1_score,prauc,roc,aps,precision,recall,elapsed
owf_rf,0.866822429906542,0.7510917030567685,0.8690443938890245,0.9451863722697056,0.8696209565112997,0.688,0.8269230769230769,0.32628321647644043
mrf_rf,0.8644859813084113,0.75,0.8692598924430099,0.9445928300094968,0.8698483812917577,0.6796875,0.8365384615384616,2.108273983001709
xgb,0.9018691588785047,0.7857142857142858,0.8560410525205022,0.951655982905983,0.8571280171406088,0.8369565217391305,0.7403846153846154,0.04164624214172363
rf,0.9065420560747663,0.8165137614678899,0.8541523519873394,0.9507656695156695,0.8556736155055455,0.7807017543859649,0.8557692307692307,0.23876547813415527
xt,0.8785046728971962,0.7570093457943925,0.8226012748407034,0.9281517094017095,0.823729300917073,0.7363636363636363,0.7788461538461539,0.19750380516052246
ivf_rf,0.9042056074766355,0.8144796380090499,0.8581060422870509,0.9522495251661918,0.8596047452023615,0.7692307692307693,0.8653846153846154,1.1840934753417969
swf_rf,0.9042056074766355,0.8127853881278538,0.8557050333429559,0.9511514719848053,0.8572146005151212,0.7739130434782608,0.8557692307692307,0.30177998542785645
owf_rf,0.9042056074766355,0.8127853881278538,0.8557541611340063,0.9511811490978157,0.857263627003875,0.7739130434782608,0.8557692307692307,0.33469724655151367
mrf_rf,0.8948598130841121,0.8,0.85880632513948,0.9543566001899335,0.8608724000743269,0.743801652892562,0.8653846153846154,2.1514391899108887
xgb,0.9018691588785047,0.7999999999999999,0.8836349168480312,0.9519824311490979,0.8841766371036881,0.7924528301886793,0.8076923076923077,0.04528212547302246
rf,0.883177570093458,0.7787610619469026,0.8438870160402093,0.9415954415954416,0.8447659174130554,0.7213114754098361,0.8461538461538461,0.24248027801513672
xt,0.8387850467289719,0.6933333333333332,0.7370523024451391,0.8840218423551758,0.7390243069010589,0.6446280991735537,0.75,0.20466303825378418
ivf_rf,0.8785046728971962,0.7719298245614036,0.8465403328819309,0.943613485280152,0.847425009931184,0.7096774193548387,0.8461538461538461,1.1774060726165771
swf_rf,0.8808411214953271,0.775330396475771,0.843924344160611,0.9420109211775879,0.8448107020032454,0.7154471544715447,0.8461538461538461,0.3100571632385254
owf_rf,0.8808411214953271,0.775330396475771,0.8439619977903696,0.9418922127255461,0.8448459321652345,0.7154471544715447,0.8461538461538461,0.3347201347351074
mrf_rf,0.8855140186915887,0.7841409691629955,0.8602558385029423,0.9510030864197531,0.8611379189563146,0.7235772357723578,0.8557692307692307,2.16154146194458
xgb,0.8551401869158879,0.6666666666666667,0.8027022298298336,0.8997655508072174,0.8035989631311025,0.7560975609756098,0.5961538461538461,0.04630112648010254
rf,0.866822429906542,0.7348837209302327,0.7953120272935612,0.9075261158594493,0.7963502716052779,0.7117117117117117,0.7596153846153846,0.2475886344909668
xt,0.8481308411214953,0.7058823529411765,0.7923208256782522,0.9110576923076922,0.7934704961294972,0.6666666666666666,0.75,0.19971275329589844
ivf_rf,0.866822429906542,0.7348837209302327,0.8000342035133835,0.9097815764482431,0.8010423201836119,0.7117117117117117,0.7596153846153846,1.1727337837219238
swf_rf,0.866822429906542,0.7348837209302327,0.7965043467667631,0.9081493352326686,0.7975352867551284,0.7117117117117117,0.7596153846153846,0.3122575283050537
owf_rf,0.866822429906542,0.7348837209302327,0.7959583335245928,0.9080306267806267,0.7969946547124012,0.7117117117117117,0.7596153846153846,0.33330821990966797
mrf_rf,0.8598130841121495,0.7272727272727274,0.7939893024325153,0.9134615384615384,0.795896437862978,0.6896551724137931,0.7692307692307693,2.145522356033325
xgb,0.8995327102803738,0.7839195979899498,0.8911874682792522,0.9602326685660019,0.8917944228910486,0.8210526315789474,0.75,0.04430532455444336
rf,0.8878504672897196,0.7798165137614679,0.8770350866443632,0.9554546533713201,0.877829701659774,0.7456140350877193,0.8173076923076923,0.2385547161102295
xt,0.8691588785046729,0.7586206896551724,0.813985749281278,0.9308820037986705,0.8154332444691058,0.6875,0.8461538461538461,0.19772624969482422
ivf_rf,0.8901869158878505,0.7834101382488479,0.8811942776763495,0.9559591642924976,0.8819114538546385,0.7522123893805309,0.8173076923076923,1.161797285079956
swf_rf,0.8878504672897196,0.7798165137614679,0.8768094393327867,0.9553656220322887,0.8776038149756443,0.7456140350877193,0.8173076923076923,0.3028535842895508
owf_rf,0.8878504672897196,0.7798165137614679,0.8769373229198721,0.9553656220322887,0.8777301279306757,0.7456140350877193,0.8173076923076923,0.34119653701782227
