method,accuracy,f1_score,prauc,roc,aps,precision,recall,elapsed
ivf_rf,0.8665855636658556,0.6533192834562697,0.7085654857688917,0.9235750319060204,0.709007115390333,0.54673721340388,0.8115183246073299,2.863554000854492
swf_rf,0.8657745336577454,0.6512118018967334,0.7037356400601593,0.9222096049682948,0.7041953421859812,0.544973544973545,0.8089005235602095,1.3455309867858887
owf_rf,0.8657745336577454,0.6512118018967334,0.703820144487195,0.9222121172533689,0.7042791241925191,0.544973544973545,0.8089005235602095,0.8487124443054199
mrf_rf,0.8690186536901865,0.6567481402763018,0.7239505461666951,0.9263335209172855,0.7243493835797076,0.552772808586762,0.8089005235602095,4.355573654174805
xgb,0.9002433090024331,0.646551724137931,0.7100753553406592,0.9150106520887138,0.7105209679092306,0.7165605095541401,0.5890052356020943,0.0534360408782959
rf,0.8625304136253041,0.6397449521785334,0.7167097666049174,0.92285777451739,0.7171721545289395,0.5384615384615384,0.7879581151832461,0.28810548782348633
xt,0.7526358475263585,0.5032573289902281,0.5638876017060258,0.8642273216026369,0.5646290874410933,0.36524822695035464,0.8089005235602095,0.4543149471282959
ivf_rf,0.8629359286293593,0.6404255319148937,0.7208805380798929,0.9243676578468712,0.7213362047136623,0.5394265232974911,0.7879581151832461,2.8851380348205566
swf_rf,0.8633414436334145,0.6411075612353567,0.7182384443646957,0.9235373476299104,0.7187037923076693,0.5403949730700179,0.7879581151832461,1.3651800155639648
owf_rf,0.8633414436334145,0.6411075612353567,0.7182889606973624,0.9235549336254283,0.7187541623900137,0.5403949730700179,0.7879581151832461,0.8587276935577393
mrf_rf,0.8641524736415247,0.6424759871931698,0.7258111369870619,0.9259102008823146,0.7262558689511464,0.5423423423423424,0.7879581151832461,4.330921411514282
xgb,0.8965936739659367,0.6443514644351465,0.7168359129654888,0.9145628372742712,0.7172763252728479,0.6895522388059702,0.6047120418848168,0.060997724533081055
rf,0.8673965936739659,0.6561514195583596,0.7265901022989524,0.922439479052567,0.7270216514167189,0.5483304042179262,0.8167539267015707,0.28308558464050293
xt,0.7372262773722628,0.48976377952755895,0.5547182251846263,0.8596650119082312,0.5560722874694785,0.3502252252252252,0.8141361256544503,0.44861841201782227
ivf_rf,0.8678021086780211,0.6568421052631579,0.732035861360034,0.9248361990131744,0.7324579077562956,0.5492957746478874,0.8167539267015707,2.857262372970581
swf_rf,0.8678021086780211,0.6568421052631579,0.7283543216988011,0.9232408979911768,0.7287843442637234,0.5492957746478874,0.8167539267015707,1.3482365608215332
owf_rf,0.8678021086780211,0.6568421052631579,0.7284247106440742,0.9232459225613248,0.7288542062994242,0.5492957746478874,0.8167539267015707,0.8731462955474854
mrf_rf,0.8726682887266829,0.6659574468085105,0.7372155638996738,0.9301195345238216,0.7376626529188323,0.5609318996415771,0.819371727748691,4.375041723251343
