method,accuracy,f1_micro,f1_macro,elapsed
owf_rf,0.711864406779661,0.711864406779661,0.51809300930093,0.34487032890319824
mrf_rf,0.7559322033898305,0.7559322033898305,0.7007734482558744,1.974245548248291
xgb,0.7672316384180791,0.7672316384180791,0.6934422456409267,0.06420373916625977
rf,0.752542372881356,0.752542372881356,0.7028183240207184,0.2302544116973877
xt,0.7344632768361582,0.7344632768361582,0.6883398930952712,0.473006010055542
ivf_rf,0.752542372881356,0.752542372881356,0.7028183240207184,0.7428419589996338
swf_rf,0.6926553672316385,0.6926553672316385,0.5001086250735799,0.3252999782562256
owf_rf,0.6926553672316385,0.6926553672316385,0.5001086250735799,0.34348344802856445
mrf_rf,0.7480225988700565,0.7480225988700564,0.6982469384483264,1.9006900787353516
xgb,0.7593220338983051,0.7593220338983051,0.6731504449283857,0.06455492973327637
rf,0.7378531073446327,0.7378531073446326,0.6830280419355729,0.24028444290161133
xt,0.7322033898305085,0.7322033898305085,0.6871616391037895,0.19227933883666992
ivf_rf,0.7367231638418079,0.7367231638418078,0.6821265019236679,0.7393558025360107
swf_rf,0.7073446327683616,0.7073446327683616,0.5139651103275704,0.32187843322753906
owf_rf,0.7073446327683616,0.7073446327683616,0.5139651103275704,0.3348569869995117
mrf_rf,0.7367231638418079,0.7367231638418078,0.6803722723255854,1.9782779216766357
xgb,0.7728813559322034,0.7728813559322033,0.6801798513027587,0.0736534595489502
rf,0.7593220338983051,0.7593220338983051,0.7127710725750703,0.2437736988067627
xt,0.7457627118644068,0.7457627118644068,0.7074370636929185,0.46635985374450684
ivf_rf,0.7581920903954802,0.7581920903954802,0.711848339042222,0.7456831932067871
swf_rf,0.711864406779661,0.711864406779661,0.5200122277966589,0.34919047355651855
owf_rf,0.711864406779661,0.711864406779661,0.5200122277966589,0.3407447338104248
mrf_rf,0.7593220338983051,0.7593220338983051,0.7120930336834949,2.0243728160858154
xgb,0.7638418079096045,0.7638418079096045,0.6661948499367853,0.07009673118591309
rf,0.7480225988700565,0.7480225988700564,0.6974017645671934,0.49686551094055176
xt,0.7231638418079096,0.7231638418079096,0.6725235382102741,0.42219090461730957
ivf_rf,0.7480225988700565,0.7480225988700564,0.6974017645671934,1.6169970035552979
swf_rf,0.7016949152542373,0.7016949152542373,0.5098747485426487,0.70011305809021
owf_rf,0.7016949152542373,0.7016949152542373,0.5098747485426487,0.7428815364837646
mrf_rf,0.7491525423728813,0.7491525423728814,0.6960325105593017,7.6591796875
xgb,0.7740112994350282,0.7740112994350282,0.6911116158755656,0.06854701042175293
rf,0.7604519774011299,0.76045197740113,0.711271301169878,0.2300269603729248
xt,0.7367231638418079,0.7367231638418078,0.6915243651747883,0.19350123405456543
ivf_rf,0.7581920903954802,0.7581920903954802,0.7094052669628064,0.7570679187774658
swf_rf,0.7050847457627119,0.7050847457627119,0.5124975754049074,0.32698655128479004
owf_rf,0.7050847457627119,0.7050847457627119,0.5124975754049074,0.35387754440307617
mrf_rf,0.7548022598870057,0.7548022598870057,0.7070332586584298,1.9953691959381104
xgb,0.7604519774011299,0.76045197740113,0.6605470810073933,0.06877923011779785
rf,0.735593220338983,0.735593220338983,0.6861625683979637,0.23413896560668945
xt,0.7209039548022599,0.7209039548022599,0.6780583598989615,0.4169800281524658
ivf_rf,0.735593220338983,0.735593220338983,0.6863672467235671,0.740379810333252
swf_rf,0.696045197740113,0.696045197740113,0.5031358093601885,0.3257622718811035
owf_rf,0.696045197740113,0.696045197740113,0.5031358093601885,0.3309924602508545
mrf_rf,0.7389830508474576,0.7389830508474577,0.6868522310454493,1.9374487400054932
xgb,0.7457627118644068,0.7457627118644068,0.6644494375966038,0.06631779670715332
rf,0.752542372881356,0.752542372881356,0.7138031744990138,0.24461126327514648
xt,0.7186440677966102,0.7186440677966102,0.689687495877621,0.19078803062438965
ivf_rf,0.7502824858757062,0.7502824858757062,0.7110318211641676,0.7427191734313965
